Rank,Name,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4912,LocoRoco,Platform,0.14,0.05,0.16,0.04,0.39
4913,Thrasher Presents: Skate and Destroy,Sports,0.22,0.15,0,0.03,0.39
4914,Are You Smarter than a 5th Grader? Make the Grade,Misc,0.36,0,0,0.03,0.39
4915,Donkey Konga 2,Misc,0.3,0.08,0,0.01,0.39
4916,Just Dance 2014,Misc,0.18,0.16,0,0.05,0.39
4917,Metal Gear Solid: The Legacy Collection,Adventure,0.31,0.01,0.03,0.05,0.39
4918,Tear Ring Saga Yutona Eiyuu Senki,Role-Playing,0,0,0.37,0.03,0.39
4919,Project X Zone,Role-Playing,0.18,0.04,0.15,0.02,0.39
4920,Red Faction: Armageddon,Shooter,0.18,0.17,0.01,0.04,0.39
4921,Wipeout 2048,Racing,0.14,0.19,0,0.06,0.39
4922,Need for Speed: Nitro,Racing,0.22,0.13,0,0.04,0.39
4923,Mystery Case Files: The Malgrave Incident,Adventure,0.19,0.17,0,0.03,0.39
4924,Yoshi Touch & Go,Platform,0.34,0.02,0,0.03,0.39
4925,EA Sports Active 2,Sports,0.18,0.17,0,0.04,0.39
4926,Combat of Giants: Dinosaurs 3D,Strategy,0.25,0.06,0.05,0.03,0.39
4927,Taiko no Tatsujin Wii: Ketteiban,Misc,0,0,0.39,0,0.39
4928,Age of Empires III,Strategy,0,0.32,0,0.07,0.39
4929,SSX 3,Sports,0.29,0.08,0,0.01,0.39
4930,MLB 15: The Show,Sports,0.3,0.01,0,0.07,0.39
4931,Madden NFL 2005,Sports,0.28,0.1,0,0.01,0.39
4932,All-Star Baseball 2000,Sports,0.36,0.03,0,0,0.39
4933,Custom Robo V2,Fighting,0,0,0.34,0.05,0.39
4934,Extreme-G: XG2,Racing,0.31,0.07,0,0,0.39
4935,BattleTanx: Global Assault,Action,0.31,0.07,0,0,0.39
4936,Robert Ludlum's The Bourne Conspiracy,Action,0.18,0.14,0,0.06,0.39
4937,Chibi-Robo! Plug into Adventure!,Adventure,0.23,0.06,0.09,0.01,0.39
4938,Dawn of Discovery,Simulation,0,0.32,0,0.07,0.39
4939,Jampack Winter 2003 (RP-T),Misc,0.19,0.15,0,0.05,0.39
4940,Dancing with the Stars: We Dance!,Misc,0.36,0,0,0.03,0.39
4941,Kengo: Master of Bushido,Fighting,0.16,0.13,0.06,0.04,0.39
4942,Blood Omen 2,Action,0.19,0.15,0,0.05,0.39
4943,Sesame Street: Elmo's A-to-Zoo Adventure,Misc,0.37,0,0,0.02,0.39
4944,Skylanders Giants,Action,0.23,0.12,0,0.04,0.39
4945,Just Dance 4,Misc,0.22,0.14,0,0.03,0.39
4946,Super Fire ProWrestling,Fighting,0,0,0.39,0,0.39
4947,Cabela's Dangerous Hunts 2,Sports,0.19,0.15,0,0.05,0.39
4948,Marvel: Ultimate Alliance,Role-Playing,0.33,0.02,0,0.04,0.39
4949,SpongeBob vs The Big One: Beach Party Cook Off,Adventure,0.24,0.11,0,0.04,0.39
4950,MotoGP 08,Racing,0.07,0.24,0,0.08,0.39
4951,Imagine: Party Babyz,Simulation,0.34,0.02,0,0.03,0.39
4952,Chessmaster,Misc,0.19,0.15,0,0.05,0.39
4953,Tiger Woods PGA Tour 14,Sports,0.16,0.15,0,0.07,0.39
4954,Fatal Fury,Fighting,0,0,0.39,0,0.39
4955,Farming Simulator 2013,Simulation,0.22,0.13,0,0.03,0.39
4956,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,Role-Playing,0,0,0.39,0,0.39
4957,The Dog Island,Adventure,0.35,0.01,0,0.03,0.39
4958,Madden NFL Football,Sports,0.36,0.01,0,0.03,0.39
4959,The Sims 2,Simulation,0.28,0.1,0,0.01,0.39
4960,Ice Age 2: The Meltdown,Platform,0.19,0.15,0,0.05,0.39
4961,MLB 14: The Show,Sports,0.35,0,0,0.04,0.39
4962,Super Famista 3,Sports,0,0,0.39,0,0.39
4963,Auto Modellista,Racing,0.19,0.15,0,0.05,0.39
4964,Tom Clancy's Ghost Recon 2: Summit Strike,Shooter,0.29,0.08,0,0.01,0.39
4965,Junior Classic Games,Misc,0.26,0.09,0,0.03,0.39
4966,Hooked! Again: Real Motion Fishing,Sports,0.36,0,0,0.03,0.39
4967,Tiger Woods PGA Tour 08,Sports,0.19,0.15,0,0.05,0.39
4968,Karaoke Revolution Presents American Idol Encore,Misc,0.19,0.15,0,0.05,0.39
4969,Airlock,Action,0.36,0.02,0,0,0.39
4970,Tokimeki Memorial 2,Simulation,0,0,0.36,0.03,0.39
4971,Samurai Warriors Chronicles,Action,0.12,0.05,0.2,0.01,0.39
4972,Tomb Raider: Legend,Action,0.27,0.08,0.01,0.03,0.39
4973,Ice Age: Dawn of the Dinosaurs,Action,0.2,0.15,0,0.04,0.39
4974,Dance Party: Pop Hits,Misc,0,0.36,0,0.02,0.39
4975,Harry Potter: Quidditch World Cup,Sports,0.28,0.1,0,0.01,0.39
4976,Jam Sessions: Sing and Play Guitar (US sales),Misc,0.38,0,0,0,0.38
4977,Saints Row IV,Action,0.13,0.17,0.03,0.06,0.38
4978,Evil Dead: Fistfull of Boomstick,Action,0.19,0.15,0,0.05,0.38
4979,One Piece: Unlimited World Red,Action,0.05,0.04,0.28,0.01,0.38
4980,Phantasy Star Ø,Role-Playing,0.16,0,0.2,0.01,0.38
4981,Triple Play 97,Sports,0.21,0.15,0,0.03,0.38
4982,Virtua Tennis 2009,Sports,0.09,0.23,0,0.07,0.38
4983,Super Soccer,Sports,0,0,0.38,0,0.38
4984,Shin Megami Tensei: Nocturne,Role-Playing,0.07,0.05,0.25,0.02,0.38
4985,Wario Land II (GBC),Platform,0,0,0.38,0,0.38
4986,San Francisco Rush: Extreme Racing,Racing,0.21,0.15,0,0.03,0.38
4987,Dragon's Crown,Role-Playing,0.16,0.05,0.12,0.05,0.38
4988,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,Racing,0,0,0.36,0.03,0.38
4989,Imagine: Salon Stylist,Simulation,0.24,0.11,0,0.04,0.38
4990,ESPN College Hoops 2K5,Sports,0.29,0.08,0,0.01,0.38
4991,Looney Tunes: Acme Arsenal,Action,0.19,0.15,0,0.05,0.38
4992,Cabela's Dangerous Hunts 2009,Sports,0.36,0,0,0.03,0.38
4993,Fragile Dreams: Farewell Ruins of the Moon,Role-Playing,0.17,0.12,0.06,0.03,0.38
4994,SD Gundam G Generation Spirits,Strategy,0,0,0.38,0,0.38
4995,Batman: Arkham City,Action,0.17,0.18,0,0.03,0.38
4996,Disney Sing It,Misc,0.27,0.07,0,0.04,0.38
4997,Peppa Pig: The Game,Misc,0,0.35,0,0.03,0.38
4998,God Eater 2: Rage Burst,Role-Playing,0,0.01,0.37,0,0.38
4999,Get Fit with Mel B,Sports,0.15,0.17,0,0.07,0.38
5000,The Cat in the Hat,Platform,0.27,0.1,0,0.01,0.38
5001,Naruto Shippuden: Ultimate Ninja Heroes 3,Fighting,0.13,0.04,0.19,0.03,0.38
5002,NFL GameDay 2002,Sports,0.19,0.15,0,0.05,0.38
5003,Turok: Evolution,Shooter,0.3,0.08,0,0.01,0.38
5004,Destiny: The Taken King,Shooter,0.22,0.12,0,0.03,0.38
5005,Tamagotchi Connection: Corner Shop 3,Simulation,0.07,0,0.31,0.01,0.38
5006,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,Strategy,0,0,0.38,0,0.38
5007,Ice Age,Action,0.27,0.1,0,0.01,0.38
5008,Sega Superstars Tennis,Sports,0.1,0,0,0.28,0.38
5009,Headhunter,Action,0.19,0.15,0,0.05,0.38
5010,Skate,Sports,0.29,0.05,0,0.04,0.38
5011,Shin Megami Tensei: Devil Summoner,Role-Playing,0,0,0.38,0,0.38
5012,Raving Rabbids: Travel in Time 3D,Platform,0.11,0.23,0,0.04,0.38
5013,NCAA Football 08,Sports,0.35,0,0,0.03,0.38
5014,Marvel Nemesis: Rise of the Imperfects,Fighting,0.3,0.08,0,0.01,0.38
5015,NHL 15,Sports,0.21,0.11,0,0.06,0.38
5016,ESPN Extreme Games,Sports,0.11,0.08,0.17,0.03,0.38
5017,Forza Horizon 3,Racing,0.15,0.2,0,0.03,0.38
5018,Overlord: Dark Legend,Action,0.12,0.22,0,0.04,0.38
5019,Ninja: Shadow of Darkness,Action,0.21,0.14,0,0.02,0.38
5020,SD Gundam G Generation-F,Strategy,0,0,0.36,0.02,0.38
5021,Bratz: Rock Angelz,Misc,0.19,0.15,0,0.05,0.38
5022,FlatOut,Racing,0.19,0.15,0,0.05,0.38
5023,Phoenix Wright: Ace Attorney - Dual Destinies,Adventure,0,0,0.38,0,0.38
5024,SSX 3,Sports,0.29,0.08,0,0.01,0.38
5025,NCAA Football 11,Sports,0.19,0.15,0,0.05,0.38
5026,Tales of Zestiria,Role-Playing,0.16,0.15,0.02,0.06,0.38
5027,Lilo & Stitch 2: Hämsterviel Havoc,Action,0.27,0.1,0,0.01,0.38
5028,Metal Gear Solid: Snake Eater 3D,Action,0.15,0.11,0.1,0.02,0.38
5029,Risk: Global Domination,Strategy,0.19,0.15,0,0.05,0.38
5030,Elite Beat Agents,Misc,0.31,0.03,0,0.03,0.38
5031,NBA 2K7,Sports,0.3,0.04,0,0.04,0.38
5032,Mobile Suit Gundam version 2.0,Action,0,0,0.36,0.02,0.38
5033,Grandia Xtreme,Role-Playing,0.07,0.05,0.25,0.02,0.38
5034,Silent Scope,Shooter,0.19,0.15,0,0.05,0.38
5035,Final Fantasy Adventure,Role-Playing,0,0,0.38,0,0.38
5036,Virtua Tennis 2009,Sports,0.13,0.21,0,0.04,0.38
5037,Dora The Explorer: Dora Saves the Snow Princess,Platform,0.19,0.15,0,0.05,0.38
5038,The Incredible Hulk,Action,0.32,0.01,0,0.05,0.38
5039,Mercenaries 2: World in Flames,Shooter,0.21,0,0,0.17,0.38
5040,Cabela's Big Game Hunter 2012,Sports,0.34,0.02,0,0.02,0.38
5041,EA Sports MMA,Fighting,0.16,0.15,0.01,0.06,0.38
5042,Iron Man 2,Action,0.18,0.12,0,0.07,0.38
5043,DiRT 2,Racing,0.11,0.23,0,0.04,0.38
5044,Tokimeki Memorial: Forever with You,Simulation,0,0,0.38,0,0.38
5045,MediEvil II,Action,0.21,0.14,0,0.02,0.38
5046,Guitar Hero On Tour: Modern Hits,Misc,0.13,0.2,0,0.04,0.38
5047,Hunter: The Reckoning,Action,0.28,0.08,0,0.01,0.38
5048,MX vs. ATV Untamed,Racing,0.32,0.01,0,0.05,0.38
5049,Rogue Trip: Vacation 2012,Racing,0.21,0.14,0,0.02,0.38
5050,Dai-4-Ji Super Robot Taisen,Strategy,0,0,0.38,0,0.38
5051,Tiger Woods PGA Tour 08,Sports,0.14,0.15,0,0.09,0.38
5052,Pokemon Channel,Adventure,0.24,0.06,0.07,0.01,0.38
5053,Taiko no Tatsujin Portable DX,Misc,0,0,0.38,0,0.38
5054,Etrian Odyssey IV: Legends of the Titans,Role-Playing,0.12,0.05,0.2,0.01,0.38
5055,Moto Racer World Tour,Racing,0.21,0.14,0,0.02,0.38
5056,NCAA Final Four 2000,Sports,0.21,0.14,0,0.02,0.38
5057,Scribblenauts: Unlimited,Action,0.26,0.09,0,0.03,0.38
5058,FIFA 17,Sports,0.02,0.29,0.01,0.05,0.38
5059,Saints Row: The Third,Action,0.16,0.16,0,0.06,0.38
5060,Just Dance 2015,Misc,0.19,0.13,0,0.06,0.38
5061,Madagascar: Escape 2 Africa,Action,0.12,0,0,0.26,0.38
5062,ZhuZhu Pets: Featuring The Wild Bunch,Simulation,0.32,0.03,0,0.03,0.38
5063,Hangman,Puzzle,0.35,0.02,0,0,0.38
5064,Petz Rescue: Wildlife Vet,Simulation,0.35,0,0,0.03,0.38
5065,Green Day: Rock Band,Misc,0.22,0.12,0,0.03,0.38
5066,Gravitar,Action,0.35,0.02,0,0,0.38
5067,Monster Jam: Path of Destruction,Racing,0.35,0,0,0.02,0.38
5068,Toukiden: The Age of Demons,Action,0.05,0.05,0.25,0.03,0.38
5069,EyeToy Play 2,Misc,0.18,0.14,0,0.05,0.38
5070,Dance Dance Revolution Ultramix 3,Simulation,0.28,0.08,0,0.01,0.38
5071,Mobile Suit Gundam: Extreme VS Full Boost,Fighting,0,0,0.38,0,0.38
5072,WWE SmackDown vs. Raw 2011,Fighting,0.24,0.07,0,0.07,0.38
5073,Need for Speed: Hot Pursuit,Racing,0.12,0.2,0,0.06,0.38
5074,The Legend of Spyro: A New Beginning,Platform,0.34,0.01,0,0.03,0.38
5075,Pro Evolution Soccer 2011 3D,Sports,0.11,0.13,0.11,0.02,0.38
5076,Shin Megami Tensei: Devil Survivor Overclocked,Role-Playing,0.28,0.01,0.06,0.02,0.38
5077,Dragon Ball Z: Attack of the Saiyans,Role-Playing,0.13,0.02,0.21,0.01,0.38
5078,Marvel Super Hero Squad,Fighting,0.31,0.03,0,0.03,0.38
5079,The House of the Dead: Overkill - Extended Cut,Shooter,0.15,0.17,0,0.06,0.38
5080,The Golden Compass,Action,0.11,0.16,0,0.1,0.38
5081,Harry Potter and the Prisoner of Azkaban,Action,0.29,0.08,0,0.01,0.38
5082,Quake 4,Shooter,0.32,0.03,0,0.03,0.38
5083,Petz Rescue: Ocean Patrol,Adventure,0.35,0,0,0.03,0.37
5084,Solaris,Shooter,0.35,0.02,0,0,0.37
5085,Puppy Palace,Simulation,0.35,0,0,0.03,0.37
5086,Super Dragon Ball Z,Fighting,0.09,0.07,0.19,0.02,0.37
5087,Paws & Claws: Pampered Pets,Simulation,0.35,0,0,0.03,0.37
5088,ESPN: Sports Connection,Sports,0.21,0.12,0,0.04,0.37
5089,Alien: Isolation,Shooter,0.12,0.19,0,0.07,0.37
5090,Naruto Shippuden: Ninja Destiny 2,Fighting,0.19,0.03,0.13,0.02,0.37
5091,SAW,Action,0.13,0.17,0,0.07,0.37
5092,The Legend of Spyro: The Eternal Night,Platform,0.32,0.03,0,0.03,0.37
5093,Tobal 2,Fighting,0,0,0.35,0.02,0.37
5094,Digging for Dinosaurs,Action,0.35,0,0,0.02,0.37
5095,Trivial Pursuit,Misc,0.12,0.21,0,0.04,0.37
5096,Tiger Woods PGA Tour 09,Sports,0.16,0,0,0.21,0.37
5097,Ultimate Spider-Man,Action,0.29,0.07,0,0.01,0.37
5098,Life is Strange,Adventure,0.14,0.15,0.03,0.06,0.37
5099,Kingdom Under Fire: Circle of Doom,Role-Playing,0.18,0.12,0.04,0.04,0.37
5100,NBA Inside Drive 2002,Sports,0.28,0.08,0,0.01,0.37
5101,The BIGS,Sports,0.34,0,0,0.03,0.37
5102,Major League Baseball 2K6,Sports,0.34,0,0,0.03,0.37
5103,Kileak: The DNA Imperative,Shooter,0.08,0.06,0.21,0.02,0.37
5104,Petz: Catz 2,Simulation,0.18,0.14,0,0.05,0.37
5105,Mini Ninjas,Action,0.17,0.17,0,0.04,0.37
5106,Tom Clancy's The Division,Shooter,0.2,0.14,0,0.03,0.37
5107,Phantasy Star Portable 2: Infinity,Role-Playing,0,0,0.37,0,0.37
5108,Hell's Kitchen: The Game,Simulation,0.34,0.01,0,0.03,0.37
5109,LEGO Dimensions,Action,0.21,0.13,0,0.03,0.37
5110,"Monsters, Inc. Scream Arena",Platform,0.29,0.07,0,0.01,0.37
5111,Reel Fishing III,Sports,0.18,0.14,0,0.05,0.37
5112,Cabela's Deer Hunt 2005 Season,Sports,0.18,0.14,0,0.05,0.37
5113,Prince of Persia: The Forgotten Sands,Action,0.09,0.18,0.01,0.1,0.37
5114,Rampage: Total Destruction,Action,0.18,0.14,0,0.05,0.37
5115,High Heat Major League Baseball 2003,Sports,0.18,0.14,0,0.05,0.37
5116,Madden NFL 11,Sports,0.35,0,0,0.03,0.37
5117,Super Formation Soccer 94,Sports,0,0,0.37,0,0.37
5118,Panzer Dragoon,Shooter,0,0,0.37,0,0.37
5119,Tiger Woods PGA Tour 12: The Masters,Sports,0.21,0.13,0,0.03,0.37
5120,Rage,Shooter,0.14,0.18,0,0.06,0.37
5121,Spider-Man: Friend or Foe,Action,0.31,0.01,0,0.05,0.37
5122,Yarudora Series Vol.1: Double Cast,Adventure,0,0,0.35,0.02,0.37
5123,Dungeon Siege III,Role-Playing,0.21,0.12,0.01,0.03,0.37
5124,Juiced 2: Hot Import Nights,Racing,0.06,0.2,0,0.11,0.37
5125,Rec Room Games,Sports,0.35,0,0,0.02,0.37
5126,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,Role-Playing,0,0,0.32,0.05,0.37
5127,Turok: Rage Wars,Shooter,0.3,0.06,0,0,0.37
5128,Scooby-Doo! Classic Creep Capers,Action,0.3,0.06,0,0,0.37
5129,Dragonfire,Action,0.35,0.02,0,0,0.37
5130,Custom Robo,Role-Playing,0.29,0.07,0,0.01,0.37
5131,FIFA Soccer 13,Action,0.05,0.19,0.02,0.1,0.37
5132,Command & Conquer: Red Alert 3 Ultimate Edition,Strategy,0.14,0.17,0,0.06,0.37
5133,Harry Potter and the Order of the Phoenix,Action,0.1,0.17,0,0.1,0.37
5134,Medieval II: Total War Gold Edition,Strategy,0,0.33,0,0.03,0.37
5135,Pac-Man World 2,Action,0.28,0.07,0,0.01,0.37
5136,Kotoba no Puzzle: Mojipittan DS,Puzzle,0,0,0.37,0,0.37
5137,Barbie Horse Adventures: Blue Ribbon Race,Sports,0.26,0.1,0,0.01,0.37
5138,Bionic Commando,Platform,0.12,0.17,0.01,0.07,0.37
5139,Wanted: Weapons of Fate,Shooter,0.17,0.15,0,0.04,0.37
5140,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,Adventure,0,0,0.36,0.01,0.37
5141,Dishonored,Action,0.11,0.18,0.02,0.06,0.37
5142,Marvel: Ultimate Alliance,Role-Playing,0.33,0,0,0.03,0.37
5143,NFL Street 2 Unleashed,Sports,0.34,0,0,0.03,0.37
5144,Super Robot Taisen EX,Strategy,0,0,0.37,0,0.37
5145,FIFA Street 2,Sports,0.17,0.13,0.02,0.04,0.37
5146,Bottom of the 9th,Sports,0.37,0,0,0,0.37
5147,Theatrhythm Final Fantasy: Curtain Call,Misc,0.13,0.08,0.15,0.02,0.37
5148,Trauma Center: Under the Knife,Simulation,0.3,0.01,0.02,0.03,0.37
5149,Shin Megami Tensei II,Role-Playing,0,0,0.37,0,0.37
5150,Xenosaga Episode III: Also sprach Zarathustra,Role-Playing,0.09,0.07,0.18,0.02,0.37
5151,Build-A-Bear Workshop: A Friend Fur All Seasons,Simulation,0.34,0,0,0.03,0.37
5152,Sid Meier's Civilization: Beyond Earth,Strategy,0.11,0.22,0,0.03,0.37
5153,Need for Speed: The Run,Action,0.09,0.21,0,0.07,0.37
5154,Virtua Fighter 3tb,Fighting,0,0,0.37,0,0.37
5155,Transformers: Dark of the Moon,Action,0.11,0.19,0,0.07,0.37
5156,Mini-Yonku GB: Let's & Go!!,Strategy,0,0,0.37,0,0.37
5157,Skylanders SWAP Force,Platform,0.2,0.12,0,0.05,0.37
5158,LEGO Batman 2: DC Super Heroes,Action,0.17,0.13,0,0.06,0.37
5159,Rock Band 4,Misc,0.25,0.05,0,0.07,0.37
5160,Left 4 Dead 2,Shooter,0,0.32,0,0.04,0.37
5161,The Sims 2: Castaway,Simulation,0.3,0.01,0,0.05,0.37
5162,NCAA Football 07,Sports,0.34,0,0,0.03,0.37
5163,The Chronicles of Narnia: Prince Caspian,Action,0.31,0.02,0,0.03,0.36
5164,NBA Live 2003,Sports,0.31,0.04,0,0.01,0.36
5165,Dreamworks Madagascar Kartz,Racing,0.25,0.08,0,0.03,0.36
5166,My Horse & Me,Sports,0.33,0,0,0.03,0.36
5167,GoldenEye: Rogue Agent,Shooter,0.28,0.07,0,0.01,0.36
5168,Zero4 Champ RR,Sports,0,0,0.36,0,0.36
5169,Dragon Ball Z: Infinite World,Fighting,0.08,0.06,0.21,0.02,0.36
5170,Nonomura Byoin no Hitobito,Adventure,0,0,0.36,0,0.36
5171,Tom Clancy's HAWX 2,Action,0.24,0.09,0.01,0.03,0.36
5172,ESPN X Games Skateboarding,Sports,0.18,0.14,0,0.05,0.36
5173,Bejeweled 3,Puzzle,0.32,0.02,0,0.03,0.36
5174,Resident Evil Zero,Action,0.09,0.17,0.05,0.05,0.36
5175,Super Fire ProWrestling Special,Fighting,0,0,0.36,0,0.36
5176,Yuu Yuu Hakusho,Fighting,0,0,0.36,0,0.36
5177,Kamaitachi no Yoru 2,Adventure,0,0,0.36,0,0.36
5178,High Heat Major League Baseball 2004,Sports,0.18,0.14,0,0.05,0.36
5179,Robots,Action,0.18,0.14,0,0.05,0.36
5180,NARC,Shooter,0.18,0.14,0,0.05,0.36
5181,One Piece: Gigant Battle!,Fighting,0,0,0.36,0,0.36
5182,Valkyrie Profile: Lenneth,Role-Playing,0.17,0.01,0.16,0.02,0.36
5183,Tiger Woods PGA Tour 09,Sports,0.07,0.19,0,0.1,0.36
5184,Metro: Last Light,Action,0.17,0.16,0,0.03,0.36
5185,Tiger Woods PGA Tour 14,Sports,0.21,0.13,0,0.03,0.36
5186,LocoRoco 2,Platform,0.21,0.09,0.01,0.05,0.36
5187,Monster Rancher 3,Simulation,0.11,0.09,0.14,0.03,0.36
5188,The Incredibles: Rise of the Underminer,Action,0.18,0.14,0,0.05,0.36
5189,Spider-Man: Shattered Dimensions,Action,0.24,0.09,0,0.03,0.36
5190,BlazBlue: Calamity Trigger,Fighting,0.21,0.08,0.04,0.03,0.36
5191,MechWarrior 2: 31st Century Combat,Simulation,0.2,0.14,0,0.02,0.36
5192,Earth Defense Force 2025,Shooter,0.04,0.03,0.27,0.02,0.36
5193,Hamtaro: Ham-Ham Heartbreak,Action,0.26,0.1,0,0.01,0.36
5194,Okage: Shadow King,Role-Playing,0.14,0.11,0.08,0.04,0.36
5195,Press Your Luck 2010 Edition,Misc,0.33,0,0,0.03,0.36
5196,Mobile Suit Z-Gundam,Action,0,0,0.34,0.02,0.36
5197,Cubix Robots for Everyone: Clash 'n' Bash,Action,0.26,0.1,0,0.01,0.36
5198,Tropico 4,Strategy,0.2,0.13,0,0.03,0.36
5199,Speed Racer: The Videogame,Racing,0.29,0.05,0,0.03,0.36
5200,NHL 2K10,Sports,0.33,0.01,0,0.03,0.36
5201,Assassin's Creed III,Action,0.19,0.13,0,0.03,0.36
5202,Kirby's Dream Land 3,Platform,0,0,0.36,0,0.36
5203,Big Bass World Championship,Sports,0.2,0.14,0,0.02,0.36
5204,NFL GameDay 2001,Sports,0.18,0.14,0,0.05,0.36
5205,NBA 2K6,Action,0.27,0.08,0,0.01,0.36
5206,Jurassic Park,Action,0.25,0.1,0,0.01,0.36
5207,Mystical Ninja starring Goemon,Action,0.07,0.02,0.23,0.04,0.36
5208,Tetrisphere,Puzzle,0.29,0.06,0,0,0.36
5209,Saban's Power Rangers: Lightspeed Rescue,Action,0.29,0.06,0,0,0.36
5210,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,Fighting,0.13,0.02,0.16,0.05,0.36
5211,North American Hunting Extravaganza,Sports,0.33,0,0,0.03,0.36
5212,World's Scariest Police Chases,Racing,0.2,0.14,0,0.02,0.36
5213,Guitar Hero: Smash Hits,Misc,0.2,0.11,0,0.05,0.36
5214,Shaun Palmer's Pro Snowboarder,Sports,0.26,0.1,0,0.01,0.36
5215,AMF Bowling World Lanes,Sports,0.33,0,0,0.03,0.36
5216,MechAssault 2: Lone Wolf,Simulation,0.27,0.08,0,0.01,0.36
5217,Middle-Earth: Shadow of Mordor,Action,0.12,0.2,0,0.04,0.36
5218,Hamster Club 3,Simulation,0,0,0.35,0.01,0.36
5219,Breath of Fire II,Role-Playing,0,0,0.36,0,0.36
5220,Call of Duty: Ghosts,Shooter,0.23,0.09,0.01,0.03,0.36
5221,LEGO Racers,Racing,0.2,0.14,0,0.02,0.36
5222,NBA 2K12,Sports,0.3,0.03,0,0.02,0.36
5223,Teenage Mutant Ninja Turtles: Smash-Up,Fighting,0.33,0,0,0.03,0.36
5224,Kinectimals: Now with Bears!,Misc,0.27,0.06,0,0.03,0.36
5225,ESPN NFL Football,Sports,0.27,0.08,0,0.01,0.36
5226,ATV/Monster Truck Mayhem,Racing,0.33,0,0,0.02,0.36
5227,Naruto: Ultimate Ninja 3 (JP sales),Fighting,0,0,0.36,0,0.36
5228,Just Dance 2016,Misc,0.23,0.1,0,0.03,0.36
5229,Worms: Open Warfare 2,Strategy,0.07,0.25,0,0.04,0.36
5230,Rapala Pro Fishing,Sports,0.18,0.14,0,0.05,0.36
5231,J-League Pro Soccer Club o Tsukurou '04,Sports,0,0,0.36,0,0.36
5232,Dark Void,Action,0.18,0.12,0,0.06,0.36
5233,James Bond 007: Legends,Shooter,0.11,0.17,0,0.07,0.36
5234,Dai-2-Ji Super Robot Taisen Z Saisei-hen,Strategy,0,0,0.36,0,0.36
5235,WWE '12,Fighting,0.24,0.09,0,0.03,0.36
5236,Disney's The Haunted Mansion,Platform,0.18,0.14,0,0.05,0.36
5237,Arc the Lad: Twilight of the Spirits,Role-Playing,0.18,0.14,0,0.05,0.36
5238,Dance Dance Revolution 3rdMix,Simulation,0,0,0.33,0.02,0.36
5239,Ryu Ga Gotoku Kenzan!,Adventure,0,0,0.36,0,0.36
5240,U-Sing,Misc,0,0.32,0,0.03,0.36
5241,Super Robot Taisen A,Strategy,0,0,0.35,0.01,0.36
5242,Tomb Raider (2013),Action,0.06,0.25,0,0.05,0.36
5243,Chicken Shoot,Action,0.33,0.01,0,0.02,0.36
5244,Company of Heroes 2,Strategy,0.06,0.25,0,0.05,0.36
5245,Defiance,Shooter,0.19,0.11,0,0.05,0.36
5246,We Sing Deutsche Hits,Misc,0,0.31,0,0.05,0.36
5247,Boxer's Road,Fighting,0,0,0.33,0.02,0.36
5248,Frogs And Flies,Action,0.33,0.02,0,0,0.36
5249,DanceDanceRevolution,Simulation,0.29,0.04,0,0.02,0.36
5250,Harry Potter and the Chamber of Secrets,Action,0.27,0.08,0,0.01,0.36
5251,EA Sports MMA,Fighting,0.23,0.1,0,0.03,0.36
5252,Toriko: Gourmet Survival!,Role-Playing,0,0,0.36,0,0.36
5253,South Park Rally,Racing,0.2,0.13,0,0.02,0.36
5254,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,Platform,0,0,0.36,0,0.36
5255,Monopoly,Misc,0.25,0.06,0,0.04,0.36
5256,Mega Man Zero Collection,Platform,0.21,0.02,0.11,0.02,0.36
5257,Arctic Thunder,Racing,0.17,0.14,0,0.05,0.36
5258,G-Force,Action,0.24,0.07,0,0.05,0.36
5259,NHL 2K10,Sports,0.17,0.14,0,0.05,0.36
5260,Football Manager Handheld 2010,Sports,0,0.26,0,0.09,0.36
5261,J-League Pro Soccer Club o Tsukurou!,Sports,0,0,0.36,0,0.36
5262,Wonder Pets! Save the Animals!,Adventure,0.33,0,0,0.02,0.36
5263,Formula 1 Championship Edition,Racing,0.06,0.04,0.23,0.02,0.36
5264,Shrek,Platform,0.25,0.1,0,0.01,0.36
5265,CSI: Deadly Intent - The Hidden Cases,Adventure,0.16,0.16,0,0.04,0.35
5266,SOCOM: Tactical Strike,Shooter,0.32,0.01,0,0.03,0.35
5267,Blasto,Action,0.2,0.13,0,0.02,0.35
5268,Trauma Center: Second Opinion,Simulation,0.28,0.02,0.03,0.03,0.35
5269,Backyard Baseball 2006,Sports,0.25,0.09,0,0.01,0.35
5270,Dark Souls III,Role-Playing,0.23,0.09,0,0.03,0.35
5271,Cabela's Outdoor Adventures (2006),Sports,0.17,0.14,0,0.05,0.35
5272,Nicktoons: Unite!,Adventure,0.27,0.07,0,0.01,0.35
5273,Suikoden V,Role-Playing,0.08,0.06,0.19,0.02,0.35
